,entry_time,exit_time,entry_price,exit_price,pnl,duration,exit_reason
97,2024-09-24 00:00:00,2024-09-25 17:00:00,2627.99,2575.41,-0.02000768648282525,1 days 17:00:00,STOP-LOSS
98,2024-09-26 20:00:00,2024-09-27 14:00:00,2631.01,2681.98,0.019372788396851304,0 days 18:00:00,TAKE-PROFIT
99,2024-09-28 17:00:00,2024-09-29 06:00:00,2675.47,2650.0,-0.009519822685359891,0 days 13:00:00,STOP-LOSS
100,2024-10-05 13:00:00,2024-10-06 13:00:00,2409.91,2431.06,0.008776261354158432,1 days 00:00:00,TAKE-PROFIT
101,2024-10-07 10:00:00,2024-10-07 14:00:00,2449.13,2498.52,0.020166344783657753,0 days 04:00:00,TAKE-PROFIT
102,2024-10-07 15:00:00,2024-10-07 18:00:00,2474.23,2425.07,-0.019868807669456756,0 days 03:00:00,STOP-LOSS
103,2024-10-09 03:00:00,2024-10-09 20:00:00,2446.78,2356.17,-0.0370323445507974,0 days 17:00:00,STOP-LOSS
104,2024-10-12 10:00:00,2024-10-12 14:00:00,2455.5,2471.43,0.0064874770922418445,0 days 04:00:00,TAKE-PROFIT
105,2024-10-13 03:00:00,2024-10-14 03:00:00,2457.86,2521.11,0.025733768400153068,1 days 00:00:00,TAKE-PROFIT
106,2024-10-15 11:00:00,2024-10-15 13:00:00,2586.2,2671.18,0.03285902095738913,0 days 02:00:00,TAKE-PROFIT
107,2024-10-15 15:00:00,2024-10-18 01:00:00,2573.45,2643.87,0.027364044376226415,2 days 10:00:00,TAKE-PROFIT
108,2024-10-18 03:00:00,2024-10-18 15:00:00,2609.99,2653.15,0.016536461825524373,0 days 12:00:00,TAKE-PROFIT
109,2024-10-19 23:00:00,2024-10-20 14:00:00,2648.2,2711.01,0.023717997130126234,0 days 15:00:00,TAKE-PROFIT
110,2024-10-28 13:00:00,2024-10-28 22:00:00,2513.77,2568.79,0.02188744395867559,0 days 09:00:00,TAKE-PROFIT
111,2024-10-29 19:00:00,2024-10-30 06:00:00,2624.74,2657.4,0.01244313722502044,0 days 11:00:00,TAKE-PROFIT
112,2024-11-08 14:00:00,2024-11-08 19:00:00,2913.1,2949.96,0.01265318732621612,0 days 05:00:00,TAKE-PROFIT
113,2024-11-10 19:00:00,2024-11-10 21:00:00,3164.27,3169.33,0.0015991050068420165,0 days 02:00:00,STOP-LOSS
114,2024-11-10 22:00:00,2024-11-11 16:00:00,3184.36,3276.7,0.028997977615596193,0 days 18:00:00,TAKE-PROFIT
115,2024-11-12 10:00:00,2024-11-13 04:00:00,3281.13,3190.06,-0.02775568173159859,0 days 18:00:00,STOP-LOSS
116,2024-11-17 08:00:00,2024-11-17 13:00:00,3145.33,3103.34,-0.013349950561626245,0 days 05:00:00,STOP-LOSS
117,2024-11-18 19:00:00,2024-11-20 18:00:00,3127.17,3049.01,-0.02499384427453577,1 days 23:00:00,STOP-LOSS
118,2024-11-22 10:00:00,2024-11-23 12:00:00,3322.62,3399.82,0.023234676249465958,1 days 02:00:00,TAKE-PROFIT
119,2024-11-25 22:00:00,2024-11-26 10:00:00,3451.15,3317.4,-0.03875519754284806,0 days 12:00:00,STOP-LOSS
120,2024-11-28 23:00:00,2024-11-30 03:00:00,3578.79,3657.12,0.02188728592624889,1 days 04:00:00,TAKE-PROFIT
121,2024-12-01 02:00:00,2024-12-01 15:00:00,3664.01,3728.59,0.017625497747003838,0 days 13:00:00,TAKE-PROFIT
122,2024-12-01 20:00:00,2024-12-02 03:00:00,3690.43,3685.01,-0.0014686635432726858,0 days 07:00:00,TAKE-PROFIT
123,2024-12-02 04:00:00,2024-12-02 08:00:00,3691.12,3602.51,-0.024006263681484175,0 days 04:00:00,STOP-LOSS
124,2024-12-05 20:00:00,2024-12-05 22:00:00,3826.2,3803.32,-0.005979823323401745,0 days 02:00:00,STOP-LOSS
125,2024-12-06 00:00:00,2024-12-06 15:00:00,3862.32,3993.02,0.03383976470100869,0 days 15:00:00,TAKE-PROFIT
126,2024-12-08 04:00:00,2024-12-08 08:00:00,3979.58,3939.98,-0.009950798828016971,0 days 04:00:00,STOP-LOSS
127,2024-12-08 12:00:00,2024-12-09 01:00:00,3985.61,3945.0,-0.010189155486864054,0 days 13:00:00,STOP-LOSS
128,2024-12-12 19:00:00,2024-12-16 00:00:00,3871.14,4000.27,0.03335709894243033,3 days 05:00:00,TAKE-PROFIT
129,2024-12-16 16:00:00,2024-12-16 18:00:00,3962.41,4086.66,0.03135717909050295,0 days 02:00:00,TAKE-PROFIT
130,2024-12-17 00:00:00,2024-12-17 22:00:00,3959.01,3883.33,-0.019115890083632125,0 days 22:00:00,STOP-LOSS
131,2024-12-25 11:00:00,2024-12-26 07:00:00,3471.04,3422.0,-0.01412833041393935,0 days 20:00:00,STOP-LOSS
132,2024-12-29 08:00:00,2024-12-29 14:00:00,3396.4,3370.12,-0.007737604522435548,0 days 06:00:00,STOP-LOSS
133,2024-12-30 03:00:00,2024-12-30 13:00:00,3403.76,3336.84,-0.019660610618845054,0 days 10:00:00,STOP-LOSS
