open_time,open,high,low,close,volume,ema_20,ema_50,sma_20,rsi_14,atr_14,log_return,volume_ma_20,volume_ratio,signal,position,returns,fees,exit_reason,equity_curve,strategy_returns
2024-01-03 00:00:00,2355.35,2367.0,2347.4,2361.39,14703.209,2365.9157072029843,2346.121195488163,2376.9315,35.69704989491713,20.88142857142852,0.002565337985383636,18047.70196,0.814685937998502,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 01:00:00,2361.39,2375.0,2360.04,2373.08,10216.5552,2366.5980208027,2347.178403508235,2376.7115,43.18625243884143,20.339285714285683,0.004938260779528627,17815.91401,0.5734510839166315,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 02:00:00,2373.08,2384.66,2367.33,2368.75,14123.3289,2366.8029712024427,2348.0243484686966,2376.4559999999997,43.20570570570576,20.00928571428569,-0.001826299636854398,18010.9027,0.784154416646757,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 03:00:00,2368.75,2370.31,2364.21,2368.51,7666.7494,2366.9655453736386,2348.8277073522772,2375.5895,37.942595469785026,19.119285714285656,-0.00010132439435666845,17727.167385,0.43248586948455664,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 04:00:00,2368.51,2373.9,2363.21,2370.5,11719.5227,2367.3021600999587,2349.6776011815996,2372.79,51.720820863616815,16.473571428571372,0.0008398379057932425,15884.702485000002,0.7377867297840044,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 05:00:00,2370.51,2379.61,2367.99,2376.94,9631.564,2368.2200496142486,2350.7467148607525,2370.9485,60.78713968957875,15.939285714285688,0.0027130427978822873,15292.78874,0.6298108320039475,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 06:00:00,2376.94,2380.9,2373.6,2375.34,9648.9752,2368.8981401271776,2351.7111574152327,2369.8085,54.56556470443671,15.074285714285711,-0.0006733610226902217,14824.705790000002,0.6508712777631454,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 07:00:00,2375.35,2379.68,2356.99,2361.64,15554.4245,2368.206888686494,2352.100523791106,2368.3285,52.488473814871746,15.467142857142855,-0.005784292185275588,14746.384405,1.0547958111498856,BUY,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 08:00:00,2361.65,2371.4,2361.26,2370.5,11377.5475,2368.425280240161,2352.8220718777293,2367.511,52.817562808171026,15.187142857142849,0.0037446104100836938,14559.729880000003,0.78143946307883,HOLD,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 09:00:00,2370.5,2385.45,2370.29,2376.01,17937.7063,2369.1476345030032,2353.731402392328,2366.4115,53.91055045871568,14.987142857142837,0.0023217068857146104,14775.652065000002,1.2140043783577006,BUY,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 10:00:00,2376.02,2380.84,2360.88,2364.58,20258.2137,2368.712621693194,2354.156837592629,2366.2765,52.636882767887144,14.864285714285709,-0.004822193924807765,14097.701879999999,1.436986955210036,BUY,1,0.0,0.0,,9999.99747482946,0.0
2024-01-03 11:00:00,2364.58,2365.62,2294.01,2307.68,59133.3805,2362.899991055747,2352.334216510565,2363.7865,29.011020466580717,18.169285714285675,-0.024357725467879926,15773.490280000002,3.748909052486511,HOLD,0,0.0,0.0,STOP-LOSS,9899.994949658922,-0.010000255042288853
2024-01-03 12:00:00,2307.99,2308.6,2100.0,2248.55,209264.8157,2352.0095157171045,2348.264247235641,2357.8185,21.163082063061182,31.999999999999968,-0.025957126824757114,25290.90354,8.274311566964286,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 13:00:00,2248.55,2248.8,2206.96,2223.79,65271.6267,2339.7981332678564,2343.3829042067923,2351.1364999999996,19.065983163241285,34.11428571428571,-0.011072616558671533,27995.53987,2.3315009106127302,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 14:00:00,2223.79,2224.0,2191.0,2193.77,48027.5734,2325.8906920042514,2337.5157314928006,2342.54,14.577345731191969,35.07142857142857,-0.01359142247003637,29977.614315000003,1.6021145944214874,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 15:00:00,2193.76,2241.0,2190.0,2240.4,47153.4205,2317.74872133718,2333.7072714342594,2336.1004999999996,25.56897694630632,37.645714285714284,0.021032896353942423,31411.274875000003,1.5011622637936626,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 16:00:00,2240.39,2245.33,2222.11,2231.4,55308.6344,2309.5250335907817,2329.6952215740926,2329.677,25.13667137323057,38.06642857142856,-0.00402523017659786,33399.87572,1.6559532994573671,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 17:00:00,2231.41,2235.0,2212.0,2223.3,31364.4458,2301.313125629755,2325.522859943736,2322.525,24.441158869292835,39.27357142857142,-0.0036366125336564554,34133.988025,0.9188626238758986,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 18:00:00,2223.3,2227.99,2188.0,2198.23,35399.3147,2291.4956850935882,2320.530983083197,2314.4849999999997,21.956698681426104,41.36642857142855,-0.011340087553952532,35426.513015,0.9992322610190713,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 19:00:00,2198.23,2229.11,2197.26,2206.53,30235.3792,2283.4037150846752,2316.0603562956207,2307.0445000000004,22.426458690657384,42.811428571428515,0.003768654738770058,36199.819365,0.8352356373698716,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 20:00:00,2206.54,2223.63,2205.28,2218.28,21326.7288,2277.2014565051827,2312.225832519322,2299.889,25.394786314074537,43.60071428571421,0.0053109749882177615,36530.995355,0.5837981854245045,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 21:00:00,2218.29,2227.87,2211.93,2226.03,18373.485,2272.3279844570698,2308.845603793074,2292.5365,28.35158519842929,43.11857142857135,0.0034876090351655125,36938.841845,0.49740284433110926,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 22:00:00,2226.02,2226.45,2200.0,2205.39,20334.8895,2265.952938318301,2304.788521291385,2284.3685,24.59767992861326,44.28357142857135,-0.009315365844164869,37249.419875,0.5459115757571245,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-03 23:00:00,2205.38,2210.26,2196.23,2209.72,14697.9963,2260.5974203832247,2301.0603439858405,2276.429,24.322905407492044,44.20285714285709,0.001961446663038666,37600.98222,0.390893945642253,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 00:00:00,2209.72,2219.92,2206.44,2210.64,13776.3421,2255.8395708229177,2297.5144481432585,2268.436,25.432492818384986,43.739999999999945,0.00041625569559226736,37703.82319,0.3653831610279201,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 01:00:00,2210.64,2214.24,2201.91,2205.92,17337.1328,2251.08532598264,2293.9225090003856,2259.8849999999998,30.514705882353013,39.50571428571425,-0.0021374109247708287,38089.101630000005,0.4551730562829764,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 02:00:00,2205.92,2232.89,2204.63,2231.59,13022.4081,2249.2286282700074,2291.4780968827235,2252.6975,46.27514714925767,26.624285714285666,0.011569680448213228,38257.773275,0.3403859395159741,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 03:00:00,2231.6,2239.79,2225.23,2231.08,15194.924,2247.500187482388,2289.1095440637932,2246.1695,51.791947298559535,24.675714285714225,-0.0002285627224152705,38239.79825000001,0.39735889558465437,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 04:00:00,2231.07,2239.3,2227.8,2237.88,11737.6471,2246.583979150732,2287.1005423358015,2239.5385,62.23985792774291,23.139999999999937,0.003043215982238433,38257.803230000005,0.30680400098863697,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 05:00:00,2237.89,2244.04,2232.78,2235.93,15376.1833,2245.5693144697098,2285.093854401064,2232.5345,48.350675226920444,20.30142857142849,-0.000871740249804611,38129.72708,0.4032597261380661,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 06:00:00,2235.93,2244.93,2235.0,2238.8,17678.9008,2244.924617853547,2283.2784091304343,2226.2455,52.859792858247026,19.35214285714278,0.0012827591356538554,38000.761435,0.46522490951239537,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 07:00:00,2238.79,2241.83,2220.0,2221.85,24228.6995,2242.727035200828,2280.869451909633,2221.954,49.475511828112474,19.268571428571345,-0.007599825846987618,36255.527385,0.6682760187905621,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 08:00:00,2221.85,2226.64,2211.13,2215.95,23815.4444,2240.176841372178,2278.323591050432,2220.324,57.44162607088843,17.519999999999918,-0.002658976734490212,26983.05882,0.8826072892205926,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 09:00:00,2215.96,2229.71,2214.6,2223.4,10324.9931,2238.57904695578,2276.1697247347283,2220.3045,57.13560612469319,16.324285714285647,0.0033563503637879188,24235.72714,0.4260236567426547,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 10:00:00,2223.41,2226.12,2205.0,2222.39,15301.0791,2237.037232959992,2274.0607159216015,2221.7355,51.912161533451005,16.52214285714279,-0.00045436244958764184,22599.402425,0.677056800540601,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 11:00:00,2222.38,2230.71,2215.0,2228.14,11585.5486,2236.189877439993,2272.2599035325193,2221.1225000000004,51.00028444107311,16.505714285714216,0.0025839633478851455,20821.00883,0.5564355067803888,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 12:00:00,2228.13,2245.19,2222.7,2235.99,29830.227,2236.170841493327,2270.837554374381,2221.352,66.50841605524352,16.2228571428571,0.0035169262952627865,19547.08846,1.5260700876779068,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 13:00:00,2235.99,2247.36,2231.8,2238.29,15912.5495,2236.37266611301,2269.561179693033,2222.1014999999998,65.75841147269693,16.3321428571428,0.0010280984661618713,18774.493645000002,0.8475621127730285,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 14:00:00,2238.29,2274.48,2230.66,2273.25,32621.2049,2239.884793149866,2269.705839312914,2225.8525,75.10626353356291,18.499285714285666,0.015498344146785461,18635.588154999998,1.7504789561067655,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 15:00:00,2273.26,2285.99,2261.93,2276.87,35027.0629,2243.4071938022594,2269.9867867908392,2229.3695,78.7037786228654,19.337142857142812,0.0015911671620808144,18875.17234,1.8557214879448352,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 16:00:00,2276.88,2280.97,2259.1,2269.58,29449.0032,2245.8998420115677,2269.9708343676693,2231.9345,68.05436745556463,18.880714285714248,-0.0032069004377731345,19281.286060000002,1.5273360453426101,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 17:00:00,2269.59,2289.26,2267.35,2274.72,29583.6827,2248.644618962847,2270.1570761571725,2234.3689999999997,69.86525855790207,19.405714285714275,0.0022621755570578833,19841.795944999998,1.4909780738600376,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 18:00:00,2274.72,2279.96,2268.28,2273.76,13302.1568,2251.0365600140044,2270.2983672882638,2237.7875,67.2499999999999,19.418571428571404,-0.0004221190438363872,19490.15931,0.6825063145161127,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 19:00:00,2273.76,2294.08,2271.01,2274.27,19089.4206,2253.2492685840994,2270.4541175906847,2241.015,68.69149765990639,20.26214285714283,0.00022427292789956328,19709.730525,0.9685277318117976,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 20:00:00,2274.27,2294.69,2272.68,2273.4,18305.4429,2255.168385861804,2270.56964239105,2244.153,67.2036595067621,21.125,-0.0003826135188408452,19936.185565,0.9182018716828692,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 21:00:00,2273.4,2288.46,2268.51,2273.17,15060.3368,2256.882825303537,2270.671617199244,2247.5155,80.60591603053456,20.99071428571428,-0.00010117517169924469,19822.345765,0.7597656189910579,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 22:00:00,2273.17,2286.75,2261.57,2270.0,13156.9883,2258.132080036534,2270.645279269862,2249.4359999999997,83.31894957465195,21.68142857142857,-0.0013955016054626197,19829.074775,0.6635200305254787,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-04 23:00:00,2270.01,2275.76,2266.57,2267.11,8126.6765,2258.9871200330545,2270.5066408671223,2251.2375,78.54996734160709,21.258571428571422,-0.0012739388689510034,19475.6624,0.4172734325072301,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 00:00:00,2267.11,2274.76,2261.0,2267.62,11988.5698,2259.8092990775253,2270.39343926449,2252.7245,79.73701512163098,20.73285714285716,0.00022493070244536563,19488.208535,0.6151704390102883,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 01:00:00,2267.62,2271.12,2212.0,2237.93,36936.1632,2257.725556308237,2269.1203632149027,2252.8244999999997,54.89548954895493,23.833571428571435,-0.013179491852957099,20566.20753,1.795963750055575,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 02:00:00,2237.94,2251.2,2231.71,2240.4,19014.2827,2256.0755033265004,2267.9940744613773,2252.9045,52.33062044181394,23.619285714285688,0.0011030898796916678,20632.976625,0.921548211175759,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 03:00:00,2240.41,2250.47,2238.92,2242.28,8943.3291,2254.7616458668335,2266.9856793844606,2253.926,52.118059241957894,23.3328571428571,0.000838783990926895,19868.708105,0.4501213190478848,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 04:00:00,2242.29,2247.63,2234.3,2243.85,12945.6834,2253.7224414985635,2266.078397839972,2255.321,25.82236842105209,21.15499999999994,0.0006999351619753495,19325.220055,0.6698854327741832,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 05:00:00,2243.86,2248.0,2241.42,2246.45,9594.8614,2253.0298280225097,2265.3086567482083,2256.4735,24.556707929072715,19.90642857142851,0.0011580519299682777,19288.71347,0.49743397427324637,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 06:00:00,2246.45,2257.87,2240.48,2255.34,18363.4853,2253.249844401318,2264.9177290325924,2258.121,38.400130335614236,19.58642857142851,0.0039495452058794095,19441.83378,0.9445346312388851,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 07:00:00,2255.34,2265.72,2252.74,2252.75,17584.0775,2253.2022401726213,2264.4405631881773,2259.3514999999998,31.327553969063402,18.948571428571345,-0.0011490455092805058,19741.760224999998,0.8907046433343053,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 08:00:00,2252.75,2259.2,2250.0,2252.24,15264.3154,2253.110598251419,2263.9621097298177,2260.1639999999998,31.56903048989345,18.771428571428487,-0.00022641559789430746,19013.464645,0.8028160929635767,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 09:00:00,2252.24,2269.0,2252.23,2264.59,26133.9653,2254.2038746084268,2263.986732877668,2261.4790000000003,43.1073768157222,18.321428571428505,0.005468450562069107,19524.535435,1.3385191871531974,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 10:00:00,2264.6,2265.89,2233.23,2240.31,14816.2616,2252.8806484552433,2263.058233549132,2259.832,32.329381608458945,19.082142857142767,-0.010779477948501068,18634.288269999997,0.7951074591806775,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 11:00:00,2240.32,2249.77,2238.96,2241.97,13474.3408,2251.8415390785535,2262.231243998186,2258.087,33.589312013465175,18.429285714285633,0.0007406945018577589,17556.652165,0.7674778011984382,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 12:00:00,2241.97,2253.64,2234.29,2242.03,13639.4615,2250.907106785358,2261.4390383511986,2256.7095,34.79064709081052,18.012857142857065,2.6761819805509156e-05,16766.17508,0.8135106209328693,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 13:00:00,2242.04,2251.9,2237.28,2247.41,17264.5888,2250.5740489962764,2260.888879984485,2255.344,39.570097416348965,18.400714285714198,0.00239673659760746,16150.220384999999,1.069000198661995,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 14:00:00,2247.41,2252.77,2221.0,2226.79,29039.8466,2248.308901472821,2259.5516690047016,2252.9955,32.17808817110452,19.687142857142753,-0.009217355499878753,16937.104874999997,1.7145696867511429,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 15:00:00,2226.8,2242.27,2218.0,2224.99,27168.394,2246.088053713505,2258.19630943589,2250.5315,42.534041080083156,17.197857142857043,-0.0008086653419940329,17341.053545,1.5667095386966008,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 16:00:00,2225.0,2233.34,2210.01,2211.82,18457.0341,2242.824429550314,2256.3776306344826,2247.4525000000003,35.32251437962215,17.472142857142767,-0.005936715198943152,17348.633105,1.063889817041583,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 17:00:00,2211.82,2232.79,2206.17,2232.1,19964.2276,2241.8030553074273,2255.425566688032,2245.3990000000003,45.60297166551474,18.548571428571353,0.009127140355691427,17593.827645,1.1347290653761544,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 18:00:00,2232.1,2238.6,2224.2,2233.84,9113.1795,2241.0446690876724,2254.579073876737,2243.591,45.682739584231996,18.624999999999936,0.000779231287497933,17391.637205,0.5239977923056037,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 19:00:00,2233.85,2240.67,2229.89,2234.26,8570.5586,2240.398510126942,2253.782247450198,2241.9485,44.64175824175845,18.924999999999955,0.00018799937388909677,17413.83131,0.4921696120415674,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 20:00:00,2234.26,2261.0,2234.25,2248.36,15134.2859,2241.1567472577094,2253.5696102952884,2240.9855,47.06624075319436,19.59357142857139,0.00629098451456537,17571.117115,0.861316090544992,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 21:00:00,2248.36,2248.74,2234.18,2246.39,8384.8671,2241.655152280785,2253.288056950375,2241.4085,47.312827446341004,19.70642857142853,-0.0008765782862869387,16143.55231,0.5193941791117472,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 22:00:00,2246.4,2249.4,2238.22,2247.75,5201.6457,2242.2356139683293,2253.0708782464385,2241.776,48.11645272254393,19.847857142857134,0.0006052326102500737,15452.92046,0.33661246839809333,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-05 23:00:00,2247.76,2277.21,2247.75,2268.78,28570.5757,2244.7636507332504,2253.6869222367745,2243.1009999999997,51.638382732462674,20.75428571428571,0.009312526201349612,16434.28279,1.7384741436592985,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 00:00:00,2268.78,2270.0,2257.87,2262.95,10606.0877,2246.4956839967504,2254.0501801882733,2244.056,60.34545786876246,19.287857142857156,-0.002572970241520198,16317.303005,0.6499902402222996,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 01:00:00,2262.94,2263.29,2253.28,2254.91,7665.4264,2247.2970474256313,2254.0838986122626,2244.479,55.58721934369602,19.23071428571429,-0.003559210992614493,16220.831255000001,0.472566804961809,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 02:00:00,2254.92,2258.01,2251.0,2255.17,7072.2755,2248.046852432714,2254.1264908235466,2244.4705000000004,55.66379310344821,18.349285714285738,0.0001152972897545581,15656.270765,0.4517215885030716,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 03:00:00,2255.18,2256.2,2250.4,2252.99,4062.399,2248.517628391503,2254.0819225559567,2244.4825,52.473404255319096,17.719285714285725,-0.0009671352258669551,14980.18684,0.2711848018579186,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 04:00:00,2253.0,2255.66,2245.42,2246.79,5548.7886,2248.353092354217,2253.7959648086644,2244.21,60.16466761536887,16.18142857142857,-0.0027556920220466906,14494.410499999998,0.38282264739224825,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 05:00:00,2246.79,2249.72,2229.63,2235.19,14871.2131,2247.0994645109586,2253.066319129893,2242.74,54.71436494731013,15.88285714285712,-0.0051762952538326554,13931.272889999998,1.0674698010312254,HOLD,0,0.0,0.0,,9899.994949658922,0.0
2024-01-06 06:00:00,2235.2,2235.6,2216.4,2219.34,18707.5482,2244.4557059861054,2251.7437183797015,2241.6915,53.39166516326895,15.587857142857112,-0.0071163812526799765,14125.837220000001,1.324349694014101,HOLD,0,0.0,0.0,,9899.994949658922,0.0
